,purch_amt,gender,card_on_file,age,days_since_last_purch,loyalty
105807,47.17,female,no,45,39,1
105808,41.53,male,yes,18,58,0
105809,41.62,male,no,17,86,0
105810,46.85,male,yes,28,82,0
105811,71.66,male,no,39,32,1
105812,34.73,female,yes,38,40,1
105813,40.45,female,no,17,32,0
105814,45.09,male,yes,28,65,0
105815,32.56,female,yes,28,40,0
105816,17.74,female,yes,32,52,0
105817,33.13,female,no,40,25,1
105818,23.76,female,yes,24,60,0
105819,11.49,male,yes,20,54,0
105820,21.59,male,no,25,75,0
105821,69.09,female,yes,33,52,0
105822,68.11,male,no,40,33,0
105823,46.01,female,yes,15,61,0
105824,48.43,male,no,41,70,0
105825,46.33,female,no,26,46,0
105826,34.58,male,yes,41,62,0
105827,37.06,male,no,37,61,0
105828,48.02,male,yes,27,68,0
105829,43.57,female,yes,21,46,0
105830,52.43,male,yes,30,45,1
105831,46.94,female,yes,27,45,0
105832,67.66,male,yes,40,55,0
105833,52.76,male,no,29,46,1
105834,58.76,female,no,37,30,1
105835,44.19,male,yes,43,53,0
105836,54.16,male,yes,25,54,0
105837,44.67,female,no,28,55,1
105838,34.51,female,yes,23,63,0
105839,33.72,female,no,33,24,0
105840,29.77,female,no,16,51,0
105841,54.95,female,yes,18,58,0
105842,52.89,female,no,38,55,1
105843,35.58,male,yes,28,54,0
105844,99.27,male,yes,18,39,1
105845,8.85,female,yes,30,46,0
105846,110.1,male,no,30,33,0
105847,60,male,yes,26,62,0
105848,76.27,male,yes,30,53,1
105849,33.84,male,yes,13,90,0
105850,13.33,female,no,15,51,0
105851,64.56,female,no,21,64,0
105852,30.96,female,no,26,54,0
105853,68.97,female,no,33,72,0
105854,47.49,female,yes,54,42,1
105855,75.66,female,no,25,72,0
105856,65.5,male,no,30,57,0
105857,9.91,male,no,34,42,0
105858,23.97,female,no,23,66,0
105859,66.17,female,no,34,58,0
105860,15.21,female,no,28,67,0
105861,58.94,male,yes,29,68,0
105862,-9.18,male,yes,8,35,0
105863,54.71,female,no,23,88,0
105864,55.58,female,no,39,40,1
105865,64.72,male,yes,14,70,0
105866,41.77,male,no,44,35,1
105867,86.55,female,yes,26,72,0
105868,23.32,male,no,21,39,1
105869,49.45,male,yes,21,30,1
105870,32.55,female,no,24,32,0
105871,19.15,female,no,6,53,0
105872,42.2,male,no,47,52,1
105873,39.18,male,yes,22,72,0
105874,37.08,male,no,7,71,0
105875,43.69,male,no,21,54,0
105876,73.53,female,no,37,79,0
105877,47.55,male,yes,12,99,0
105878,27.46,female,yes,18,58,0
105879,14.66,female,yes,22,71,0
105880,38.03,female,no,20,70,0
105881,36.14,male,no,26,22,0
105882,10.92,male,yes,44,50,0
105883,39.84,male,yes,25,73,0
105884,30.18,female,no,31,57,0
105885,45.26,female,no,42,32,1
105886,56.63,male,yes,35,56,0
105887,36.61,female,no,50,52,1
105888,36.06,female,yes,28,64,0
105889,46.56,male,yes,44,66,0
105890,39.5,female,yes,15,75,0
105891,38.25,female,no,14,52,0
105892,40.91,female,yes,33,61,0
105893,52.12,female,no,4,71,0
105894,51.88,male,no,12,29,0
105895,10.51,female,yes,30,69,0
105896,41.98,male,no,34,76,0
105897,55.18,male,no,13,58,0
105898,23.4,female,yes,18,62,0
105899,38.6,female,no,22,60,0
105900,21.15,female,yes,22,47,0
105901,36.98,female,yes,35,69,0
105902,31.19,male,no,29,64,0
105903,7.75,male,no,47,49,0
105904,47.94,female,yes,22,50,0
105905,35.73,female,no,30,65,0
105906,56.82,female,no,40,41,1
105907,42.67,female,yes,27,35,0
105908,80.19,male,no,24,53,1
105909,41.14,male,no,11,53,0
105910,13.61,male,no,26,52,0
105911,28.8,female,yes,12,66,0
105912,5.79,male,no,41,23,0
105913,59.47,male,yes,31,13,1
105914,50.49,male,no,23,64,0
105915,70.67,male,no,16,70,0
105916,37.28,female,yes,18,63,0
105917,60.75,female,yes,22,47,0
105918,86.68,female,no,35,75,0
105919,32.95,female,no,1,82,0
105920,42.26,male,no,33,47,0
105921,61.59,female,yes,12,50,0
105922,64.41,male,no,35,63,0
105923,16.91,female,yes,29,63,0
105924,49.58,male,no,10,68,0
105925,58.15,male,yes,25,54,0
105926,51.57,male,no,29,46,0
105927,35.62,female,yes,34,53,0
105928,89.24,female,no,25,70,0
105929,32.42,male,yes,21,41,0
105930,47.75,female,no,21,50,0
105931,35.55,male,yes,23,59,0
105932,50.91,male,yes,22,44,0
105933,57.64,female,yes,28,49,0
105934,59.27,female,yes,33,67,0
105935,45.47,female,no,16,73,0
105936,29.73,female,no,31,51,0
105937,29.8,female,no,14,56,0
105938,58.58,female,yes,34,53,0
105939,3.54,female,no,19,70,0
105940,73.54,female,yes,43,32,1
105941,38.46,male,yes,30,64,0
105942,47.8,female,no,28,81,0
105943,47.91,female,no,47,73,0
105944,54.98,female,no,11,63,0
105945,58.95,male,yes,20,43,1
105946,50.1,male,no,26,32,1
105947,12.31,female,no,30,39,0
105948,10.01,male,no,42,58,0
105949,29.26,male,no,20,70,0
105950,34.14,male,no,21,67,0
105951,68.35,female,yes,36,36,1
105952,53.65,male,no,15,68,1
105953,71.12,female,yes,31,51,0
105954,43.11,female,yes,29,78,0
105955,45.7,male,yes,13,47,0
105956,11.35,female,no,35,76,0
105957,41.41,male,no,23,48,0
105958,25.2,male,yes,15,78,0
105959,46.85,male,no,18,32,0
105960,55.18,male,yes,20,71,0
105961,36.6,male,no,20,50,0
105962,32.03,male,yes,37,47,0
105963,41.34,female,no,29,50,0
105964,38.16,male,no,29,70,0
105965,10.03,male,no,23,49,0
105966,78.49,male,yes,25,81,0
105967,41.85,male,no,19,48,0
105968,22.73,male,no,21,56,0
105969,69.51,male,yes,25,32,0
105970,51.62,female,yes,24,31,1
105971,45.67,female,no,43,68,0
105972,53.11,male,no,45,41,1
105973,56.17,male,yes,5,72,0
105974,36.59,female,yes,4,52,0
105975,42.61,female,yes,55,103,0
105976,38.73,female,no,34,57,0
105977,50.55,male,no,32,72,0
105978,56.05,female,no,39,37,0
105979,64.35,female,yes,4,55,0
105980,29.71,female,yes,22,48,0
105981,58.11,male,yes,15,69,0
105982,46.79,male,no,38,72,0
105983,69.63,male,yes,15,58,0
105984,53,male,no,13,62,0
105985,40.24,female,no,19,67,0
105986,55.35,female,yes,37,55,1
105987,64.19,male,no,24,61,0
105988,58.79,male,no,11,64,0
105989,39.02,male,no,19,64,0
105990,31.71,female,no,23,33,1
105991,2.89,male,no,21,47,0
105992,27.08,female,no,24,58,0
105993,44.22,male,yes,-3,74,0
105994,48.76,male,no,33,38,1
105995,44.34,female,no,22,84,0
105996,26.72,female,no,26,44,0
105997,30.77,male,yes,31,74,0
105998,46.77,male,yes,17,95,0
105999,53.04,male,no,25,29,0
106000,69.66,female,yes,33,85,0
106001,77.02,female,yes,16,45,1
106002,68.72,male,yes,30,41,1
106003,16.33,female,yes,8,71,0
106004,29.41,male,yes,39,68,0
106005,27.04,male,no,11,20,0
106006,32.54,female,yes,33,48,1
106007,47.44,female,no,23,69,0
106008,44.66,female,no,37,57,0
106009,27.1,male,no,31,5,0
106010,-5.91,female,no,23,39,0
106011,73.56,female,yes,31,69,0
106012,16.65,female,no,35,56,0
106013,41.5,female,yes,37,36,0
106014,48.84,female,no,28,47,1
106015,18.04,female,yes,21,41,0
106016,51.63,female,yes,34,90,0
106017,52.9,male,no,30,37,0
106018,38.28,male,yes,41,62,0
106019,36.97,female,yes,-2,78,0
106020,34.31,female,no,10,83,0
106021,29.52,male,no,13,67,0
106022,83.43,male,no,11,73,0
106023,25.2,male,no,32,31,0
106024,35.07,male,yes,31,72,0
106025,1.45,female,yes,13,64,0
106026,14.22,female,yes,41,52,0
106027,42.55,female,no,11,61,0
106028,29.87,female,yes,17,93,0
106029,55.26,female,no,19,42,0
106030,44.54,male,no,14,48,0
106031,45.95,male,yes,23,56,0
106032,25.73,male,yes,40,30,0
106033,67.29,male,yes,7,64,0
106034,86.27,male,yes,5,61,0
106035,30.89,male,no,39,80,0
106036,76.56,female,yes,18,81,0
106037,71.93,female,yes,34,67,0
106038,44.06,female,no,21,46,0
106039,50.5,female,no,21,70,0
106040,-3.63,female,yes,33,68,0
106041,36.87,female,yes,25,35,1
106042,44.33,female,no,20,37,0
106043,7.87,female,no,33,41,0
106044,35.45,male,yes,37,39,0
106045,47.18,female,yes,43,32,1
106046,54.9,female,yes,7,58,0
106047,33.68,female,no,28,75,0
106048,52.08,male,yes,21,72,0
106049,60.85,male,yes,27,55,0
106050,16.56,male,yes,36,43,0
106051,39.05,female,no,15,51,0
106052,58.86,female,no,42,50,0
106053,65.84,male,no,20,48,0
106054,29.68,male,yes,29,58,0
106055,17.96,female,no,49,59,0
106056,49.8,male,yes,9,59,0
106057,20.83,male,no,0,62,0
106058,11.27,male,yes,33,61,0
106059,50.39,male,no,22,52,0
106060,65.26,female,yes,30,35,1
106061,41.67,female,no,27,62,0
106062,46.34,male,no,13,57,0
106063,26.63,female,no,4,65,0
106064,54.58,male,yes,38,58,0
106065,33.4,male,yes,30,35,1
106066,53.85,male,yes,13,78,0
106067,27.3,male,no,22,67,0
106068,27.78,female,no,33,79,0
106069,41.18,male,no,24,45,0
106070,42.29,male,yes,16,62,0
106071,47.25,male,no,25,33,1
106072,44.45,female,no,27,64,0
106073,59.54,male,no,22,65,0
106074,50.27,male,yes,34,40,1
106075,59.84,male,no,26,56,0
106076,12.54,female,no,24,68,0
106077,61.31,female,no,11,80,0
106078,46.6,female,yes,25,45,0
106079,39.53,female,yes,54,64,0
106080,50.63,male,yes,27,58,0
106081,40.25,female,yes,40,51,1
106082,18.8,female,yes,17,71,0
106083,82.38,female,yes,8,84,0
106084,21.68,male,no,11,55,0
106085,81.57,female,no,18,63,0
106086,66.75,male,no,29,68,0
106087,60.67,female,no,23,83,0
106088,53.74,male,no,46,46,1
106089,46,female,no,36,68,0
106090,56.44,male,no,35,49,1
106091,59.32,female,no,21,83,0
106092,41.59,male,no,27,67,0
106093,55.3,female,yes,24,54,0
106094,53.42,male,yes,26,64,1
106095,31.75,female,yes,8,44,0
106096,9.5,male,yes,8,79,0
106097,56.8,female,no,29,79,0
106098,32.6,male,no,18,37,1
106099,60.3,male,yes,20,80,0
106100,42.18,female,yes,28,76,0
106101,23.35,female,no,31,79,0
106102,55.86,female,no,13,44,0
106103,106.73,male,no,16,32,0
106104,61.76,female,yes,23,43,1
106105,39.3,male,yes,30,86,0
106106,31.27,female,yes,20,50,0
106107,47.81,male,yes,26,66,0
106108,80.9,female,yes,17,78,0
106109,67.65,female,yes,37,66,0
106110,76.19,female,no,18,56,0
106111,67.55,female,no,23,55,0
106112,63.92,female,yes,9,66,0
106113,59.86,male,yes,30,16,1
106114,31.19,male,yes,8,56,0
106115,34.11,male,yes,20,93,0
106116,26.15,female,yes,32,47,0
106117,33.76,male,yes,32,48,0
106118,40.07,female,yes,35,55,0
106119,30.28,male,yes,37,30,0
106120,55.09,female,no,32,52,0
106121,26.24,female,yes,35,63,0
106122,53.19,female,no,42,41,0
106123,76.74,male,no,13,56,1
106124,57.56,female,yes,28,64,0
106125,45.06,female,yes,25,53,0
106126,52.68,female,yes,41,27,1
106127,-0.94,female,no,17,58,0
106128,34.63,female,no,21,73,0
106129,27.92,female,yes,24,58,0
106130,7.63,male,yes,28,31,0
106131,39.1,male,yes,29,61,0
106132,18.95,female,no,18,32,0
106133,46.17,female,yes,25,54,0
106134,35.75,female,no,24,38,0
106135,51.48,female,yes,23,86,0
106136,25.13,male,no,37,34,1
106137,24.99,male,no,32,56,0
106138,67.66,female,no,31,48,0
106139,27,female,yes,47,70,0
106140,46.15,male,no,27,65,0
106141,79.25,female,yes,35,54,1
106142,67.61,male,no,30,44,0
106143,14.4,female,yes,39,56,0
106144,-11.46,male,yes,19,54,0
106145,50.92,female,yes,22,70,0
106146,48.02,male,no,31,69,0
106147,48.93,male,no,24,20,1
106148,36.15,female,no,37,82,0
106149,48.87,male,yes,20,55,0
106150,90.4,female,no,7,19,0
106151,33.89,male,yes,37,42,0
106152,70.99,female,yes,46,45,1
106153,54.89,male,yes,16,63,0
106154,38.79,male,no,34,88,0
106155,47.11,male,yes,16,42,0
106156,41.19,male,yes,13,60,0
106157,14.72,male,no,22,44,0
106158,31.56,female,no,19,53,0
106159,41.68,male,no,48,54,0
106160,5.44,male,yes,1,71,0
106161,52.64,male,no,29,58,0
106162,61.64,female,no,23,44,0
106163,71.37,male,no,28,37,1
106164,51.75,female,yes,22,49,0
106165,64.09,male,yes,28,38,1
106166,50.06,male,no,16,53,0
106167,119.26,female,yes,24,51,1
106168,81.47,female,no,33,66,0
106169,38.87,male,yes,14,30,0
106170,39.91,male,no,28,75,0
106171,50.74,female,yes,17,45,0
106172,59.21,female,no,26,78,0
106173,20.55,female,yes,24,70,0
106174,38.54,female,no,23,56,0
106175,16.73,male,no,31,44,0
106176,41.26,female,no,26,73,0
106177,42.01,female,no,12,65,0
106178,50.73,male,yes,33,41,1
106179,38.67,female,yes,34,47,0
106180,13.15,female,yes,28,46,0
106181,9.98,male,no,31,82,0
106182,33.7,male,yes,40,59,0
106183,54.93,female,no,40,69,0
106184,49.31,male,yes,23,40,0
106185,3.65,female,no,-1,66,0
106186,68.34,male,yes,25,43,0
106187,45.63,female,no,29,53,1
106188,-3.41,female,no,13,63,0
106189,26.67,female,yes,34,36,1
106190,13.5,female,yes,21,69,0
106191,34.02,male,no,17,61,0
106192,35.5,male,yes,49,52,1
106193,23.69,male,yes,28,90,0
106194,59.33,male,yes,17,61,0
106195,36.29,male,no,18,47,0
106196,55.76,male,no,18,56,0
106197,68.89,male,no,25,54,0
106198,38.8,female,no,13,51,0
106199,43.41,female,yes,35,70,1
106200,64.42,male,yes,29,80,0
106201,27.03,male,no,25,27,0
106202,53.69,male,no,35,62,0
106203,36.83,female,yes,17,53,0
106204,28.65,female,no,24,76,0
106205,99.99,male,yes,6,70,0
106206,29.47,female,no,28,27,0
106207,72.69,female,no,45,28,1
106208,39.8,male,no,31,35,1
106209,28.34,male,no,11,55,0
106210,53.96,female,yes,31,69,0
106211,21.69,female,no,24,56,0
106212,44.11,male,no,37,65,0
106213,28.29,male,no,20,80,0
106214,47.31,male,yes,15,36,0
106215,29.39,female,no,5,85,0
106216,77.29,female,yes,30,49,1
106217,43.58,female,no,14,58,0
106218,68.15,male,no,26,34,1
106219,37.07,male,no,48,66,0
106220,55.32,male,no,17,39,0
106221,17.59,female,no,39,64,0
106222,34.28,male,no,23,55,0
106223,45.55,male,yes,21,55,0
106224,33.89,female,no,35,86,0
106225,-25.8,male,yes,16,62,0
106226,56.03,female,yes,27,73,0
106227,51.43,female,no,38,54,0
106228,42.16,female,yes,30,82,0
106229,37.85,female,no,16,108,0
106230,86.65,male,no,51,53,1
106231,24.47,female,yes,31,34,1
106232,43.93,male,yes,29,39,0
106233,97.78,female,yes,20,68,0
106234,52.2,male,yes,43,70,1
106235,2.07,male,yes,39,59,0
106236,46.49,female,yes,36,31,1
106237,47.15,male,yes,40,53,0
106238,26.81,female,yes,32,71,0
106239,47.19,female,no,38,34,1
106240,52.05,male,no,39,39,1
106241,24.06,male,yes,33,46,0
106242,76.81,female,no,19,30,0
106243,28.5,male,no,35,67,0
106244,62.27,male,yes,24,66,0
106245,35.29,male,yes,21,84,0
106246,42.15,male,yes,27,65,0
106247,37.07,male,no,12,42,0
106248,43,female,yes,14,40,0
106249,28.58,female,no,24,70,0
106250,47.04,female,yes,50,57,0
106251,59.17,male,no,37,79,0
106252,13.32,male,yes,18,41,0
106253,55.57,female,no,23,71,0
106254,55.72,female,no,30,74,0
106255,55.25,female,yes,19,79,0
106256,72.33,female,yes,20,60,1
106257,43.55,male,no,27,49,0
106258,12.13,female,yes,19,52,0
106259,11.48,male,yes,11,38,0
106260,51.04,female,yes,25,44,1
106261,46.86,male,yes,6,39,0
106262,-8.47,female,yes,21,32,0
106263,18.71,male,no,25,79,0
106264,43.73,female,no,38,58,0
106265,25.2,female,no,12,30,0
106266,51.96,female,no,28,46,1
106267,51.69,male,yes,37,44,0
106268,51.08,male,yes,40,64,0
106269,77.07,male,no,33,40,1
106270,55.18,female,no,30,34,1
106271,60.3,female,no,13,62,0
106272,24.12,male,yes,15,54,0
106273,27.4,male,yes,42,40,1
106274,29.86,female,no,34,52,0
106275,42.1,female,no,33,36,0
106276,-2,female,yes,22,81,0
106277,49.25,female,no,39,73,0
106278,11.22,female,yes,46,38,0
106279,56,male,no,6,72,0
106280,20.42,female,yes,31,85,0
106281,45.23,female,yes,31,28,0
106282,62.05,male,no,28,42,0
106283,27.83,female,yes,27,39,0
106284,36.84,male,yes,23,61,0
106285,41.17,female,yes,14,51,0
106286,35.37,female,no,29,49,0
106287,31.62,male,no,29,66,0
106288,35.83,female,no,18,64,0
106289,28.41,female,yes,14,70,0
106290,18.27,male,no,32,49,0
106291,81.12,female,no,25,45,1
106292,36.65,male,yes,37,48,0
106293,7.92,male,yes,24,57,0
106294,32.82,female,no,21,51,0
106295,37.41,female,yes,26,73,0
106296,47.04,male,yes,21,45,0
106297,36.25,male,yes,23,52,1
106298,24.71,male,yes,-1,39,0
106299,20.13,female,yes,36,59,0
106300,74.77,female,yes,27,49,0
106301,45.01,male,yes,44,47,0
106302,25.27,male,yes,29,57,0
106303,36.65,male,yes,47,65,0
106304,61.61,male,no,23,51,0
106305,42.36,female,yes,19,65,0
106306,61.2,female,no,33,59,1
106307,65.49,female,no,18,39,1
106308,81.71,female,yes,37,57,1
106309,15.5,male,no,32,56,0
106310,93.6,female,no,43,28,1
106311,30.63,female,no,36,61,0
106312,47.76,male,yes,34,26,1
106313,47.92,male,no,25,91,0
106314,-0.46,female,no,29,43,0
106315,54.41,female,yes,28,60,0
106316,50.27,female,yes,18,115,0
106317,42.25,male,yes,-1,88,0
106318,64,female,yes,27,54,0
106319,53.72,female,no,47,62,0
106320,76.88,male,yes,18,83,0
106321,46.99,female,no,7,76,0
106322,21.21,female,yes,38,78,0
106323,85.03,male,yes,22,80,0
106324,67.72,male,yes,44,27,0
106325,55.93,male,no,16,47,0
106326,47.6,male,no,44,65,0
106327,23.81,male,no,29,66,0
106328,39.64,female,no,27,53,0
106329,61.65,male,no,36,40,1
106330,55.42,male,no,34,47,0
106331,46.68,male,yes,25,46,1
106332,-20.63,female,no,10,60,0
106333,34.21,male,yes,33,41,1
106334,14.63,female,no,24,71,0
106335,24.37,female,yes,18,43,0
106336,45.93,female,yes,18,54,0
106337,44.08,male,yes,30,94,0
106338,44.87,female,yes,33,30,1
106339,26.66,female,no,28,87,0
106340,55.38,female,yes,27,52,0
106341,49.18,female,yes,24,49,0
106342,61.02,male,no,29,34,1
106343,87.35,male,no,18,66,0
106344,67.15,male,no,33,36,1
106345,44.51,female,yes,45,68,0
106346,12.34,female,yes,23,33,0
106347,62.02,female,yes,10,65,0
106348,63.18,male,yes,28,84,0
106349,26.98,female,yes,30,51,0
106350,47.1,male,no,34,37,1
106351,39.25,female,yes,17,80,0
106352,15.96,female,no,42,42,0
106353,26.9,female,yes,17,75,0
106354,69.76,female,no,31,68,0
106355,55.06,female,no,10,74,0
106356,56.81,female,yes,41,72,0
106357,35.92,female,yes,28,71,0
106358,48.91,male,no,28,77,0
106359,36.59,female,yes,30,59,1
106360,49.44,male,no,26,70,0
106361,38.98,male,yes,23,62,0
106362,50.62,female,no,36,54,1
106363,53.6,female,yes,40,60,0
106364,37.3,male,yes,30,72,0
106365,0.91,male,no,20,60,0
106366,32.58,female,yes,30,90,0
106367,76.12,male,no,22,43,0
106368,6.22,male,yes,20,70,0
106369,14.86,male,yes,24,46,0
106370,64.95,female,no,7,62,0
106371,15.05,female,yes,5,51,0
106372,38.31,female,no,34,65,0
106373,16.41,male,yes,19,61,0
106374,64.82,male,yes,35,81,0
106375,44.33,male,yes,15,49,0
106376,59.99,male,yes,23,38,0
106377,77.35,female,no,20,76,0
106378,47.07,male,no,25,59,0
106379,60.84,female,no,38,26,1
106380,35.14,female,no,18,117,0
106381,-23.2,female,yes,45,96,0
106382,51.94,female,yes,5,49,0
106383,31.6,female,no,27,62,0
106384,48.16,female,no,37,63,0
106385,36.14,female,yes,25,50,0
106386,57.45,male,no,47,59,0
106387,23.97,male,yes,27,52,0
106388,39.34,male,yes,32,41,1
106389,37.31,male,no,32,49,0
106390,47.75,female,no,24,74,0
106391,57.19,female,yes,36,61,1
106392,30.18,female,no,36,45,0
106393,29.99,female,yes,32,53,0
106394,37.91,male,yes,43,47,1
106395,86.39,male,yes,22,77,0
106396,56.01,female,no,37,45,1
106397,30.78,female,yes,15,49,0
106398,12.04,female,yes,27,54,0
106399,14.57,male,yes,2,58,0
106400,8.37,male,no,26,37,0
106401,28.41,female,yes,36,96,0
106402,58.52,male,no,33,40,0
106403,63.09,female,no,37,53,0
106404,22.33,female,yes,38,59,0
106405,44.5,male,yes,28,40,1
106406,46.23,male,yes,19,42,0
106407,41.31,female,yes,28,61,0
106408,52.24,male,no,27,51,0
106409,35.14,female,yes,26,53,0
106410,46.79,female,no,25,90,0
106411,69.52,male,no,32,66,0
106412,40.21,female,no,20,88,0
106413,56.53,male,yes,16,44,0
106414,30.75,female,yes,47,39,1
106415,56.31,female,no,10,74,0
106416,18.42,female,no,-6,80,0
106417,9.35,female,no,36,64,0
106418,3.36,female,no,35,45,0
106419,58.75,male,no,12,57,0
106420,39.47,male,yes,30,62,0
106421,55.22,male,no,21,63,0
106422,42.29,male,no,34,69,0
106423,57.86,male,yes,47,65,0
106424,29.06,female,yes,16,49,0
106425,41.85,male,no,27,53,0
106426,55.82,male,no,22,40,1
106427,27.68,female,yes,49,90,0
106428,25.17,male,no,23,40,0
106429,40.7,male,no,8,54,0
106430,97.8,female,no,10,59,0
106431,23.31,female,no,26,66,0
106432,71.57,male,no,16,54,0
106433,47.69,male,yes,35,26,1
106434,24.49,female,no,7,59,0
106435,22.31,male,no,27,46,0
106436,37.92,male,no,21,39,0
106437,61.46,male,yes,20,66,0
106438,62.32,female,yes,5,85,0
106439,28.41,male,yes,26,67,0
106440,59.17,male,no,11,32,0
106441,42.03,male,yes,34,61,0
106442,35.2,female,yes,22,80,0
106443,58.66,male,yes,40,34,1
106444,76.63,male,yes,27,35,1
106445,39.14,female,no,39,55,0
106446,30.87,male,no,27,65,0
106447,73.76,female,no,33,33,1
106448,3.46,male,yes,21,53,0
106449,21.11,male,no,29,60,0
106450,37.96,male,no,46,44,1
106451,50.23,male,no,22,69,0
106452,45.95,female,no,10,55,0
106453,70.77,female,yes,44,19,1
106454,63.93,male,yes,18,59,0
106455,22.62,male,no,49,40,0
106456,67.2,male,no,47,55,0
106457,79.44,female,no,23,60,1
106458,34.26,male,yes,26,78,0
106459,23.28,male,yes,29,76,0
106460,65.33,male,yes,28,69,0
106461,36.36,male,yes,27,35,0
106462,61.71,female,yes,23,41,0
106463,24.13,female,yes,26,68,0
106464,48.7,male,yes,31,18,1
106465,76.14,female,yes,22,54,0
106466,40.91,female,no,35,48,1
106467,-1.47,male,yes,22,64,0
106468,65.67,male,yes,23,66,0
106469,36,male,yes,15,53,0
106470,61.72,female,yes,20,72,0
106471,33.14,male,no,21,57,0
106472,48.58,female,yes,28,49,0
106473,40.1,male,yes,15,42,1
106474,12.74,male,yes,13,19,0
106475,34.84,female,yes,22,56,0
106476,53.85,female,no,17,54,0
106477,54.35,male,no,26,29,0
106478,50.19,male,no,29,54,0
106479,53.88,male,no,15,45,1
106480,50.42,female,no,12,50,0
106481,75.63,male,no,9,65,0
106482,39.14,female,no,32,86,0
106483,68.72,male,no,23,52,1
106484,54.21,male,no,31,72,0
106485,58.96,female,yes,47,79,0
106486,7.42,female,yes,18,45,0
106487,53.67,male,yes,17,27,1
106488,30.45,male,no,21,61,0
106489,46.07,female,no,12,85,0
106490,18.98,female,no,30,48,0
106491,75.32,male,no,38,52,1
106492,65.18,female,no,13,58,0
106493,56.74,female,no,15,80,0
